"step","run-rank0-clicks - _step","run-rank0-clicks - _step__MIN","run-rank0-clicks - _step__MAX","run-rank0-clicks - Click loss","run-rank0-clicks - Click loss__MIN","run-rank0-clicks - Click loss__MAX"
"4058","20286","20286","20286","0.18368275463581085","0.18368275463581085","0.18368275463581085"
"4063","20311","20311","20311","0.19017329812049866","0.19017329812049866","0.19017329812049866"
"4077","20381","20381","20381","0.2961435914039612","0.2961435914039612","0.2961435914039612"
"4078","20386","20386","20386","0.29063358902931213","0.29063358902931213","0.29063358902931213"
"4079","20391","20391","20391","0.434591144323349","0.434591144323349","0.434591144323349"
"4084","20416","20416","20416","0.2546936571598053","0.2546936571598053","0.2546936571598053"
"4114","20566","20566","20566","0.22704052925109863","0.22704052925109863","0.22704052925109863"
"4120","20596","20596","20596","0.16799966990947723","0.16799966990947723","0.16799966990947723"
"4135","20671","20671","20671","0.21927988529205322","0.21927988529205322","0.21927988529205322"
"4160","20796","20796","20796","0.1513797640800476","0.1513797640800476","0.1513797640800476"
"4246","21226","21226","21226","0.1071023941040039","0.1071023941040039","0.1071023941040039"
"4248","21236","21236","21236","0.28058573603630066","0.28058573603630066","0.28058573603630066"
"4253","21261","21261","21261","0.18202295899391174","0.18202295899391174","0.18202295899391174"
"4267","21331","21331","21331","0.12221119552850723","0.12221119552850723","0.12221119552850723"
"4280","21396","21396","21396","0.39667487144470215","0.39667487144470215","0.39667487144470215"
"4286","21426","21426","21426","0.16800346970558167","0.16800346970558167","0.16800346970558167"
"4303","21511","21511","21511","0.21859808266162872","0.21859808266162872","0.21859808266162872"
"4305","21521","21521","21521","0.24952802062034607","0.24952802062034607","0.24952802062034607"
"4307","21531","21531","21531","0.20547018945217133","0.20547018945217133","0.20547018945217133"
"4308","21536","21536","21536","0.1916111260652542","0.1916111260652542","0.1916111260652542"
"4313","21561","21561","21561","0.17775577306747437","0.17775577306747437","0.17775577306747437"
"4315","21571","21571","21571","0.14642482995986938","0.14642482995986938","0.14642482995986938"
"4322","21606","21606","21606","0.3663579821586609","0.3663579821586609","0.3663579821586609"
"4335","21671","21671","21671","0.14372453093528748","0.14372453093528748","0.14372453093528748"
"4337","21681","21681","21681","0.2592936158180237","0.2592936158180237","0.2592936158180237"
"4352","21756","21756","21756","0.2649862468242645","0.2649862468242645","0.2649862468242645"
"4355","21771","21771","21771","0.1615949124097824","0.1615949124097824","0.1615949124097824"
"4361","21801","21801","21801","0.16927744448184967","0.16927744448184967","0.16927744448184967"
"4366","21826","21826","21826","0.19568799436092377","0.19568799436092377","0.19568799436092377"
"4381","21901","21901","21901","0.43443718552589417","0.43443718552589417","0.43443718552589417"
"4385","21921","21921","21921","0.35543641448020935","0.35543641448020935","0.35543641448020935"
"4389","21941","21941","21941","0.1977936029434204","0.1977936029434204","0.1977936029434204"
"4394","21966","21966","21966","0.4407603144645691","0.4407603144645691","0.4407603144645691"
"4414","22066","22066","22066","0.38095104694366455","0.38095104694366455","0.38095104694366455"
"4426","22126","22126","22126","0.3772051930427551","0.3772051930427551","0.3772051930427551"
"4430","22146","22146","22146","0.29243651032447815","0.29243651032447815","0.29243651032447815"
"4459","22291","22291","22291","0.26358407735824585","0.26358407735824585","0.26358407735824585"
"4471","22351","22351","22351","0.2523348331451416","0.2523348331451416","0.2523348331451416"
"4477","22381","22381","22381","0.3222423791885376","0.3222423791885376","0.3222423791885376"
"4497","22481","22481","22481","0.2790161371231079","0.2790161371231079","0.2790161371231079"
"4504","22516","22516","22516","0.33628594875335693","0.33628594875335693","0.33628594875335693"
"4507","22531","22531","22531","0.5505304932594299","0.5505304932594299","0.5505304932594299"
"4514","22566","22566","22566","0.20177441835403442","0.20177441835403442","0.20177441835403442"
"4522","22606","22606","22606","0.26853638887405396","0.26853638887405396","0.26853638887405396"
"4534","22666","22666","22666","0.35168004035949707","0.35168004035949707","0.35168004035949707"
"4548","22736","22736","22736","0.5526068210601807","0.5526068210601807","0.5526068210601807"
"4567","22831","22831","22831","0.1376180350780487","0.1376180350780487","0.1376180350780487"
"4576","22876","22876","22876","0.4189603626728058","0.4189603626728058","0.4189603626728058"
"4593","22961","22961","22961","0.14328429102897644","0.14328429102897644","0.14328429102897644"
"4598","22986","22986","22986","0.120173379778862","0.120173379778862","0.120173379778862"
"4612","23056","23056","23056","0.3039465844631195","0.3039465844631195","0.3039465844631195"
"4618","23086","23086","23086","0.3156473636627197","0.3156473636627197","0.3156473636627197"
"4627","23131","23131","23131","0.3401874899864197","0.3401874899864197","0.3401874899864197"
"4647","23231","23231","23231","0.16806232929229736","0.16806232929229736","0.16806232929229736"
"4671","23351","23351","23351","0.30038371682167053","0.30038371682167053","0.30038371682167053"
"4690","23446","23446","23446","0.2274606078863144","0.2274606078863144","0.2274606078863144"
"4715","23571","23571","23571","0.26527297496795654","0.26527297496795654","0.26527297496795654"
"4773","23861","23861","23861","0.1960720419883728","0.1960720419883728","0.1960720419883728"
"4783","23911","23911","23911","0.28912943601608276","0.28912943601608276","0.28912943601608276"
"4803","24011","24011","24011","0.26907578110694885","0.26907578110694885","0.26907578110694885"
"4815","24071","24071","24071","0.3847667872905731","0.3847667872905731","0.3847667872905731"
"4829","24141","24141","24141","0.14009681344032288","0.14009681344032288","0.14009681344032288"
"4843","24211","24211","24211","0.19598457217216492","0.19598457217216492","0.19598457217216492"
"4878","24386","24386","24386","0.2186402976512909","0.2186402976512909","0.2186402976512909"
"4886","24426","24426","24426","0.12144690006971359","0.12144690006971359","0.12144690006971359"
"4933","24661","24661","24661","0.21535617113113403","0.21535617113113403","0.21535617113113403"
"4955","24771","24771","24771","0.1251845359802246","0.1251845359802246","0.1251845359802246"
"4956","24776","24776","24776","0.1302870213985443","0.1302870213985443","0.1302870213985443"
"4970","24846","24846","24846","0.1942456066608429","0.1942456066608429","0.1942456066608429"
"4988","24936","24936","24936","0.2723676562309265","0.2723676562309265","0.2723676562309265"
"4995","24971","24971","24971","0.1929854452610016","0.1929854452610016","0.1929854452610016"
"5028","25136","25136","25136","0.408433735370636","0.408433735370636","0.408433735370636"
"5042","25206","25206","25206","0.31816691160202026","0.31816691160202026","0.31816691160202026"
"5045","25221","25221","25221","0.3456738293170929","0.3456738293170929","0.3456738293170929"
"5070","25346","25346","25346","0.19841830432415009","0.19841830432415009","0.19841830432415009"
"5082","25406","25406","25406","0.18085230886936188","0.18085230886936188","0.18085230886936188"
"5084","25416","25416","25416","0.21438616514205933","0.21438616514205933","0.21438616514205933"
"5092","25456","25456","25456","0.3239295184612274","0.3239295184612274","0.3239295184612274"
"5123","25611","25611","25611","0.07974693179130554","0.07974693179130554","0.07974693179130554"
"5124","25616","25616","25616","0.13899382948875427","0.13899382948875427","0.13899382948875427"
"5130","25646","25646","25646","0.2312438189983368","0.2312438189983368","0.2312438189983368"
"5144","25716","25716","25716","0.20770084857940674","0.20770084857940674","0.20770084857940674"
"5150","25746","25746","25746","0.225377157330513","0.225377157330513","0.225377157330513"
"5175","25871","25871","25871","0.2421819269657135","0.2421819269657135","0.2421819269657135"
"5180","25896","25896","25896","0.21577370166778564","0.21577370166778564","0.21577370166778564"
"5193","25961","25961","25961","0.23358005285263062","0.23358005285263062","0.23358005285263062"
"5218","26086","26086","26086","0.36314839124679565","0.36314839124679565","0.36314839124679565"
"5220","26096","26096","26096","0.17442376911640167","0.17442376911640167","0.17442376911640167"
"5221","26101","26101","26101","0.40243202447891235","0.40243202447891235","0.40243202447891235"
"5225","26121","26121","26121","0.3005349338054657","0.3005349338054657","0.3005349338054657"
"5239","26191","26191","26191","0.27481359243392944","0.27481359243392944","0.27481359243392944"
"5267","26331","26331","26331","0.21904850006103516","0.21904850006103516","0.21904850006103516"
"5290","26446","26446","26446","0.15828865766525269","0.15828865766525269","0.15828865766525269"
"5292","26456","26456","26456","0.3268260955810547","0.3268260955810547","0.3268260955810547"
"5316","26576","26576","26576","0.14262938499450684","0.14262938499450684","0.14262938499450684"
"5318","26586","26586","26586","0.23027467727661133","0.23027467727661133","0.23027467727661133"
"5331","26651","26651","26651","0.3359699249267578","0.3359699249267578","0.3359699249267578"
"5354","26766","26766","26766","0.2900589406490326","0.2900589406490326","0.2900589406490326"
"5368","26836","26836","26836","0.2412268966436386","0.2412268966436386","0.2412268966436386"
"5378","26886","26886","26886","0.23146218061447144","0.23146218061447144","0.23146218061447144"
"5390","26946","26946","26946","0.07675319910049438","0.07675319910049438","0.07675319910049438"
"5404","27016","27016","27016","0.1946546584367752","0.1946546584367752","0.1946546584367752"
"5419","27091","27091","27091","0.4708751142024994","0.4708751142024994","0.4708751142024994"
"5436","27176","27176","27176","0.2410866767168045","0.2410866767168045","0.2410866767168045"
"5438","27186","27186","27186","0.20052111148834229","0.20052111148834229","0.20052111148834229"
"5444","27216","27216","27216","0.17468732595443726","0.17468732595443726","0.17468732595443726"
"5448","27236","27236","27236","0.20889806747436523","0.20889806747436523","0.20889806747436523"
"5458","27286","27286","27286","0.23638860881328583","0.23638860881328583","0.23638860881328583"
"5464","27316","27316","27316","0.15047188103199005","0.15047188103199005","0.15047188103199005"
"5468","27336","27336","27336","0.30362439155578613","0.30362439155578613","0.30362439155578613"
"5471","27351","27351","27351","0.20975981652736664","0.20975981652736664","0.20975981652736664"
"5483","27411","27411","27411","0.25016888976097107","0.25016888976097107","0.25016888976097107"
"5486","27426","27426","27426","0.22935082018375397","0.22935082018375397","0.22935082018375397"
"5506","27526","27526","27526","0.1338397115468979","0.1338397115468979","0.1338397115468979"
"5512","27556","27556","27556","0.3403456211090088","0.3403456211090088","0.3403456211090088"
"5514","27566","27566","27566","0.12720294296741486","0.12720294296741486","0.12720294296741486"
"5521","27601","27601","27601","0.2004011571407318","0.2004011571407318","0.2004011571407318"
"5526","27626","27626","27626","0.16790613532066345","0.16790613532066345","0.16790613532066345"
"5536","27676","27676","27676","0.10712505131959915","0.10712505131959915","0.10712505131959915"
"5554","27766","27766","27766","0.2086116373538971","0.2086116373538971","0.2086116373538971"
"5585","27921","27921","27921","0.24384501576423645","0.24384501576423645","0.24384501576423645"
"5599","27991","27991","27991","0.24184100329875946","0.24184100329875946","0.24184100329875946"
"5611","28051","28051","28051","0.23962119221687317","0.23962119221687317","0.23962119221687317"
"5615","28071","28071","28071","0.20025020837783813","0.20025020837783813","0.20025020837783813"
"5623","28111","28111","28111","0.5176414251327515","0.5176414251327515","0.5176414251327515"
"5647","28231","28231","28231","0.34637734293937683","0.34637734293937683","0.34637734293937683"
"5678","28386","28386","28386","0.17188633978366852","0.17188633978366852","0.17188633978366852"
"5681","28401","28401","28401","0.1806657612323761","0.1806657612323761","0.1806657612323761"
"5682","28406","28406","28406","0.3092096745967865","0.3092096745967865","0.3092096745967865"
"5683","28411","28411","28411","0.31177783012390137","0.31177783012390137","0.31177783012390137"
"5688","28436","28436","28436","0.4144424498081207","0.4144424498081207","0.4144424498081207"
"5691","28451","28451","28451","0.22404934465885162","0.22404934465885162","0.22404934465885162"
"5694","28466","28466","28466","0.15910908579826355","0.15910908579826355","0.15910908579826355"
"5713","28561","28561","28561","0.1543007493019104","0.1543007493019104","0.1543007493019104"
"5743","28711","28711","28711","0.33019527792930603","0.33019527792930603","0.33019527792930603"
"5749","28741","28741","28741","0.26742231845855713","0.26742231845855713","0.26742231845855713"
"5759","28791","28791","28791","0.13835351169109344","0.13835351169109344","0.13835351169109344"
"5772","28856","28856","28856","0.09862161427736282","0.09862161427736282","0.09862161427736282"
"5780","28896","28896","28896","0.220441997051239","0.220441997051239","0.220441997051239"
"5785","28921","28921","28921","0.146991565823555","0.146991565823555","0.146991565823555"
"5790","28946","28946","28946","0.27719616889953613","0.27719616889953613","0.27719616889953613"
"5812","29056","29056","29056","0.3191784620285034","0.3191784620285034","0.3191784620285034"
"5813","29061","29061","29061","0.20179583132266998","0.20179583132266998","0.20179583132266998"
"5824","29116","29116","29116","0.45488908886909485","0.45488908886909485","0.45488908886909485"
"5835","29171","29171","29171","0.1594175100326538","0.1594175100326538","0.1594175100326538"
"5855","29271","29271","29271","0.20385365188121796","0.20385365188121796","0.20385365188121796"
"5856","29276","29276","29276","0.16363511979579926","0.16363511979579926","0.16363511979579926"
"5857","29281","29281","29281","0.1420283019542694","0.1420283019542694","0.1420283019542694"
