"step","run-rank0-clicks - _step","run-rank0-clicks - _step__MIN","run-rank0-clicks - _step__MAX","run-rank0-clicks - MLM loss","run-rank0-clicks - MLM loss__MIN","run-rank0-clicks - MLM loss__MAX"
"57178","285889","285889","285889","2.3067619800567627","2.3067619800567627","2.3067619800567627"
"57185","285924","285924","285924","2.151750087738037","2.151750087738037","2.151750087738037"
"57207","286034","286034","286034","1.6376246213912964","1.6376246213912964","1.6376246213912964"
"57209","286044","286044","286044","2.3541817665100098","2.3541817665100098","2.3541817665100098"
"57212","286059","286059","286059","2.040811538696289","2.040811538696289","2.040811538696289"
"57230","286149","286149","286149","1.780471920967102","1.780471920967102","1.780471920967102"
"57240","286199","286199","286199","2.2643134593963623","2.2643134593963623","2.2643134593963623"
"57279","286394","286394","286394","1.8053584098815918","1.8053584098815918","1.8053584098815918"
"57280","286399","286399","286399","1.4368070363998413","1.4368070363998413","1.4368070363998413"
"57282","286409","286409","286409","1.8865439891815186","1.8865439891815186","1.8865439891815186"
"57283","286414","286414","286414","1.6142668724060059","1.6142668724060059","1.6142668724060059"
"57284","286419","286419","286419","1.903982400894165","1.903982400894165","1.903982400894165"
"57291","286454","286454","286454","1.9471511840820312","1.9471511840820312","1.9471511840820312"
"57298","286489","286489","286489","2.0768158435821533","2.0768158435821533","2.0768158435821533"
"57327","286634","286634","286634","2.0056076049804688","2.0056076049804688","2.0056076049804688"
"57329","286644","286644","286644","1.5498013496398926","1.5498013496398926","1.5498013496398926"
"57342","286709","286709","286709","1.732057809829712","1.732057809829712","1.732057809829712"
"57357","286784","286784","286784","1.2420977354049683","1.2420977354049683","1.2420977354049683"
"57369","286844","286844","286844","2.6012930870056152","2.6012930870056152","2.6012930870056152"
"57378","286889","286889","286889","2.3173937797546387","2.3173937797546387","2.3173937797546387"
"57385","286924","286924","286924","1.3874282836914062","1.3874282836914062","1.3874282836914062"
"57391","286954","286954","286954","1.5136520862579346","1.5136520862579346","1.5136520862579346"
"57401","287004","287004","287004","2.107913017272949","2.107913017272949","2.107913017272949"
"57402","287009","287009","287009","1.989434838294983","1.989434838294983","1.989434838294983"
"57412","287059","287059","287059","2.032005548477173","2.032005548477173","2.032005548477173"
"57432","287159","287159","287159","1.7408316135406494","1.7408316135406494","1.7408316135406494"
"57443","287214","287214","287214","2.226114511489868","2.226114511489868","2.226114511489868"
"57457","287284","287284","287284","2.1633059978485107","2.1633059978485107","2.1633059978485107"
"57496","287479","287479","287479","2.0565404891967773","2.0565404891967773","2.0565404891967773"
"57547","287734","287734","287734","1.760425090789795","1.760425090789795","1.760425090789795"
"57552","287759","287759","287759","1.45819091796875","1.45819091796875","1.45819091796875"
"57561","287804","287804","287804","1.8800528049468994","1.8800528049468994","1.8800528049468994"
"57580","287899","287899","287899","2.0359082221984863","2.0359082221984863","2.0359082221984863"
"57589","287944","287944","287944","1.8686522245407104","1.8686522245407104","1.8686522245407104"
"57595","287974","287974","287974","1.4504190683364868","1.4504190683364868","1.4504190683364868"
"57598","287989","287989","287989","1.5912699699401855","1.5912699699401855","1.5912699699401855"
"57612","288059","288059","288059","2.1912636756896973","2.1912636756896973","2.1912636756896973"
"57617","288084","288084","288084","2.0956168174743652","2.0956168174743652","2.0956168174743652"
"57621","288104","288104","288104","2.205322265625","2.205322265625","2.205322265625"
"57625","288124","288124","288124","2.166487693786621","2.166487693786621","2.166487693786621"
"57627","288134","288134","288134","1.588120937347412","1.588120937347412","1.588120937347412"
"57630","288149","288149","288149","2.32226824760437","2.32226824760437","2.32226824760437"
"57638","288189","288189","288189","1.8709027767181396","1.8709027767181396","1.8709027767181396"
"57657","288284","288284","288284","2.29345965385437","2.29345965385437","2.29345965385437"
"57661","288304","288304","288304","1.7730120420455933","1.7730120420455933","1.7730120420455933"
"57662","288309","288309","288309","1.0668169260025024","1.0668169260025024","1.0668169260025024"
"57663","288314","288314","288314","2.040501832962036","2.040501832962036","2.040501832962036"
"57666","288329","288329","288329","2.452869176864624","2.452869176864624","2.452869176864624"
"57673","288364","288364","288364","2.0183091163635254","2.0183091163635254","2.0183091163635254"
"57676","288379","288379","288379","1.4218816757202148","1.4218816757202148","1.4218816757202148"
"57677","288384","288384","288384","1.9003182649612427","1.9003182649612427","1.9003182649612427"
"57686","288429","288429","288429","1.4597111940383911","1.4597111940383911","1.4597111940383911"
"57709","288544","288544","288544","1.4372153282165527","1.4372153282165527","1.4372153282165527"
"57710","288549","288549","288549","1.788358449935913","1.788358449935913","1.788358449935913"
"57715","288574","288574","288574","1.8158239126205444","1.8158239126205444","1.8158239126205444"
"57742","288709","288709","288709","2.4604945182800293","2.4604945182800293","2.4604945182800293"
"57780","288899","288899","288899","1.5157816410064697","1.5157816410064697","1.5157816410064697"
"57781","288904","288904","288904","2.0780587196350098","2.0780587196350098","2.0780587196350098"
"57784","288919","288919","288919","2.252833604812622","2.252833604812622","2.252833604812622"
"57801","289004","289004","289004","2.1168861389160156","2.1168861389160156","2.1168861389160156"
"57803","289014","289014","289014","2.088198661804199","2.088198661804199","2.088198661804199"
"57805","289024","289024","289024","1.534807801246643","1.534807801246643","1.534807801246643"
"57815","289074","289074","289074","2.082365036010742","2.082365036010742","2.082365036010742"
"57820","289099","289099","289099","1.8880212306976318","1.8880212306976318","1.8880212306976318"
"57851","289254","289254","289254","2.247154951095581","2.247154951095581","2.247154951095581"
"57853","289264","289264","289264","1.874774694442749","1.874774694442749","1.874774694442749"
"57858","289289","289289","289289","1.5449416637420654","1.5449416637420654","1.5449416637420654"
"57860","289299","289299","289299","2.0107522010803223","2.0107522010803223","2.0107522010803223"
"57873","289364","289364","289364","1.7603579759597778","1.7603579759597778","1.7603579759597778"
"57898","289489","289489","289489","2.1097311973571777","2.1097311973571777","2.1097311973571777"
"57912","289559","289559","289559","1.5250838994979858","1.5250838994979858","1.5250838994979858"
"57924","289619","289619","289619","1.9027373790740967","1.9027373790740967","1.9027373790740967"
"57935","289674","289674","289674","1.8342841863632202","1.8342841863632202","1.8342841863632202"
"57954","289769","289769","289769","1.8965575695037842","1.8965575695037842","1.8965575695037842"
"57962","289809","289809","289809","1.385119080543518","1.385119080543518","1.385119080543518"
"57963","289814","289814","289814","1.7885500192642212","1.7885500192642212","1.7885500192642212"
"57982","289909","289909","289909","1.5834704637527466","1.5834704637527466","1.5834704637527466"
"57985","289924","289924","289924","2.1835777759552","2.1835777759552","2.1835777759552"
"58012","290059","290059","290059","1.9236440658569336","1.9236440658569336","1.9236440658569336"
"58029","290144","290144","290144","2.0283074378967285","2.0283074378967285","2.0283074378967285"
"58048","290239","290239","290239","1.5771247148513794","1.5771247148513794","1.5771247148513794"
"58069","290344","290344","290344","2.028111219406128","2.028111219406128","2.028111219406128"
"58075","290374","290374","290374","2.1186397075653076","2.1186397075653076","2.1186397075653076"
"58082","290409","290409","290409","1.7881662845611572","1.7881662845611572","1.7881662845611572"
"58083","290414","290414","290414","2.181739091873169","2.181739091873169","2.181739091873169"
"58103","290514","290514","290514","1.8769288063049316","1.8769288063049316","1.8769288063049316"
"58132","290659","290659","290659","1.7682650089263916","1.7682650089263916","1.7682650089263916"
"58141","290704","290704","290704","1.492650032043457","1.492650032043457","1.492650032043457"
"58145","290724","290724","290724","1.7144415378570557","1.7144415378570557","1.7144415378570557"
"58152","290759","290759","290759","2.1988940238952637","2.1988940238952637","2.1988940238952637"
"58169","290844","290844","290844","1.8029958009719849","1.8029958009719849","1.8029958009719849"
"58199","290994","290994","290994","1.8606988191604614","1.8606988191604614","1.8606988191604614"
"58202","291009","291009","291009","1.4141719341278076","1.4141719341278076","1.4141719341278076"
"58206","291029","291029","291029","2.199211835861206","2.199211835861206","2.199211835861206"
"58208","291039","291039","291039","1.6883963346481323","1.6883963346481323","1.6883963346481323"
"58225","291124","291124","291124","2.128587484359741","2.128587484359741","2.128587484359741"
"58238","291189","291189","291189","1.811848759651184","1.811848759651184","1.811848759651184"
"58241","291204","291204","291204","1.7898503541946411","1.7898503541946411","1.7898503541946411"
"58265","291324","291324","291324","2.189622163772583","2.189622163772583","2.189622163772583"
"58272","291359","291359","291359","1.6541006565093994","1.6541006565093994","1.6541006565093994"
"58290","291449","291449","291449","1.4616705179214478","1.4616705179214478","1.4616705179214478"
"58303","291514","291514","291514","1.6736997365951538","1.6736997365951538","1.6736997365951538"
"58313","291564","291564","291564","1.5715136528015137","1.5715136528015137","1.5715136528015137"
"58314","291569","291569","291569","2.1141059398651123","2.1141059398651123","2.1141059398651123"
"58326","291629","291629","291629","2.020787239074707","2.020787239074707","2.020787239074707"
"58330","291649","291649","291649","2.1215596199035645","2.1215596199035645","2.1215596199035645"
"58348","291739","291739","291739","1.6029263734817505","1.6029263734817505","1.6029263734817505"
"58355","291774","291774","291774","1.715688943862915","1.715688943862915","1.715688943862915"
"58363","291814","291814","291814","1.6275408267974854","1.6275408267974854","1.6275408267974854"
"58366","291829","291829","291829","2.2701711654663086","2.2701711654663086","2.2701711654663086"
"58373","291864","291864","291864","1.9473732709884644","1.9473732709884644","1.9473732709884644"
"58391","291954","291954","291954","1.5947282314300537","1.5947282314300537","1.5947282314300537"
"58400","291999","291999","291999","2.2220497131347656","2.2220497131347656","2.2220497131347656"
"58413","292064","292064","292064","2.172745943069458","2.172745943069458","2.172745943069458"
"58451","292254","292254","292254","2.4370341300964355","2.4370341300964355","2.4370341300964355"
"58460","292299","292299","292299","2.3736348152160645","2.3736348152160645","2.3736348152160645"
"58461","292304","292304","292304","2.0548882484436035","2.0548882484436035","2.0548882484436035"
"58470","292349","292349","292349","1.567873239517212","1.567873239517212","1.567873239517212"
"58493","292464","292464","292464","1.5285028219223022","1.5285028219223022","1.5285028219223022"
