"step","run-multi-task-without-debiasing - _step","run-multi-task-without-debiasing - _step__MIN","run-multi-task-without-debiasing - _step__MAX","run-multi-task-without-debiasing - MLM loss","run-multi-task-without-debiasing - MLM loss__MIN","run-multi-task-without-debiasing - MLM loss__MAX"
"23203","116014","116014","116014","1.9571083784103394","1.9571083784103394","1.9571083784103394"
"23226","116129","116129","116129","2.789771556854248","2.789771556854248","2.789771556854248"
"23245","116224","116224","116224","2.2009129524230957","2.2009129524230957","2.2009129524230957"
"23274","116369","116369","116369","2.627207040786743","2.627207040786743","2.627207040786743"
"23286","116429","116429","116429","2.2255141735076904","2.2255141735076904","2.2255141735076904"
"23288","116439","116439","116439","2.6796116828918457","2.6796116828918457","2.6796116828918457"
"23298","116489","116489","116489","2.204209566116333","2.204209566116333","2.204209566116333"
"23303","116514","116514","116514","2.034964084625244","2.034964084625244","2.034964084625244"
"23307","116534","116534","116534","2.055363178253174","2.055363178253174","2.055363178253174"
"23324","116619","116619","116619","2.852288246154785","2.852288246154785","2.852288246154785"
"23331","116654","116654","116654","1.9109609127044678","1.9109609127044678","1.9109609127044678"
"23337","116684","116684","116684","2.771291732788086","2.771291732788086","2.771291732788086"
"23373","116864","116864","116864","2.0494165420532227","2.0494165420532227","2.0494165420532227"
"23382","116909","116909","116909","1.7449578046798706","1.7449578046798706","1.7449578046798706"
"23384","116919","116919","116919","2.4559414386749268","2.4559414386749268","2.4559414386749268"
"23408","117039","117039","117039","2.6544759273529053","2.6544759273529053","2.6544759273529053"
"23413","117064","117064","117064","2.244058609008789","2.244058609008789","2.244058609008789"
"23423","117114","117114","117114","2.6281356811523438","2.6281356811523438","2.6281356811523438"
"23428","117139","117139","117139","2.3900530338287354","2.3900530338287354","2.3900530338287354"
"23436","117179","117179","117179","2.3792691230773926","2.3792691230773926","2.3792691230773926"
"23461","117304","117304","117304","2.5167155265808105","2.5167155265808105","2.5167155265808105"
"23464","117319","117319","117319","2.005725383758545","2.005725383758545","2.005725383758545"
"23486","117429","117429","117429","2.1507136821746826","2.1507136821746826","2.1507136821746826"
"23503","117514","117514","117514","2.288048028945923","2.288048028945923","2.288048028945923"
"23525","117624","117624","117624","2.5390634536743164","2.5390634536743164","2.5390634536743164"
"23577","117884","117884","117884","2.5511114597320557","2.5511114597320557","2.5511114597320557"
"23583","117914","117914","117914","2.815406084060669","2.815406084060669","2.815406084060669"
"23601","118004","118004","118004","1.9055849313735962","1.9055849313735962","1.9055849313735962"
"23614","118069","118069","118069","2.1533010005950928","2.1533010005950928","2.1533010005950928"
"23623","118114","118114","118114","2.126159906387329","2.126159906387329","2.126159906387329"
"23662","118309","118309","118309","1.592515230178833","1.592515230178833","1.592515230178833"
"23692","118459","118459","118459","2.1515345573425293","2.1515345573425293","2.1515345573425293"
"23697","118484","118484","118484","2.4206979274749756","2.4206979274749756","2.4206979274749756"
"23702","118509","118509","118509","2.1914613246917725","2.1914613246917725","2.1914613246917725"
"23710","118549","118549","118549","2.7105178833007812","2.7105178833007812","2.7105178833007812"
"23713","118564","118564","118564","2.3515491485595703","2.3515491485595703","2.3515491485595703"
"23714","118569","118569","118569","2.719026565551758","2.719026565551758","2.719026565551758"
"23734","118669","118669","118669","2.7345051765441895","2.7345051765441895","2.7345051765441895"
"23746","118729","118729","118729","1.6510419845581055","1.6510419845581055","1.6510419845581055"
"23789","118944","118944","118944","2.4503262042999268","2.4503262042999268","2.4503262042999268"
"23823","119114","119114","119114","1.9110664129257202","1.9110664129257202","1.9110664129257202"
"23834","119169","119169","119169","2.382042169570923","2.382042169570923","2.382042169570923"
"23841","119204","119204","119204","2.5218899250030518","2.5218899250030518","2.5218899250030518"
"23852","119259","119259","119259","2.2990660667419434","2.2990660667419434","2.2990660667419434"
"23862","119309","119309","119309","1.8977935314178467","1.8977935314178467","1.8977935314178467"
"23885","119424","119424","119424","1.9225873947143555","1.9225873947143555","1.9225873947143555"
"23886","119429","119429","119429","2.6157572269439697","2.6157572269439697","2.6157572269439697"
"23908","119539","119539","119539","2.301729917526245","2.301729917526245","2.301729917526245"
"23948","119739","119739","119739","2.211123466491699","2.211123466491699","2.211123466491699"
"23967","119834","119834","119834","2.211658239364624","2.211658239364624","2.211658239364624"
"23980","119899","119899","119899","2.1564040184020996","2.1564040184020996","2.1564040184020996"
"23995","119974","119974","119974","2.481886386871338","2.481886386871338","2.481886386871338"
"24046","120229","120229","120229","2.4194564819335938","2.4194564819335938","2.4194564819335938"
"24054","120269","120269","120269","2.1884121894836426","2.1884121894836426","2.1884121894836426"
"24064","120319","120319","120319","2.5716607570648193","2.5716607570648193","2.5716607570648193"
"24069","120344","120344","120344","2.497227668762207","2.497227668762207","2.497227668762207"
"24111","120554","120554","120554","2.353052854537964","2.353052854537964","2.353052854537964"
"24145","120724","120724","120724","2.33551287651062","2.33551287651062","2.33551287651062"
"24180","120899","120899","120899","2.2130839824676514","2.2130839824676514","2.2130839824676514"
"24237","121184","121184","121184","2.084092855453491","2.084092855453491","2.084092855453491"
"24243","121214","121214","121214","2.170386552810669","2.170386552810669","2.170386552810669"
"24250","121249","121249","121249","2.1746439933776855","2.1746439933776855","2.1746439933776855"
"24279","121394","121394","121394","2.3105785846710205","2.3105785846710205","2.3105785846710205"
"24287","121434","121434","121434","2.61789870262146","2.61789870262146","2.61789870262146"
"24290","121449","121449","121449","2.4088528156280518","2.4088528156280518","2.4088528156280518"
"24329","121644","121644","121644","1.9874483346939087","1.9874483346939087","1.9874483346939087"
"24351","121754","121754","121754","1.9717820882797241","1.9717820882797241","1.9717820882797241"
"24359","121794","121794","121794","2.2306880950927734","2.2306880950927734","2.2306880950927734"
"24364","121819","121819","121819","3.137995958328247","3.137995958328247","3.137995958328247"
"24370","121849","121849","121849","2.6659562587738037","2.6659562587738037","2.6659562587738037"
"24373","121864","121864","121864","1.8363896608352661","1.8363896608352661","1.8363896608352661"
"24385","121924","121924","121924","2.237161159515381","2.237161159515381","2.237161159515381"
"24387","121934","121934","121934","3.260110855102539","3.260110855102539","3.260110855102539"
"24400","121999","121999","121999","2.6848673820495605","2.6848673820495605","2.6848673820495605"
"24403","122014","122014","122014","2.6027278900146484","2.6027278900146484","2.6027278900146484"
"24422","122109","122109","122109","2.0635733604431152","2.0635733604431152","2.0635733604431152"
"24423","122114","122114","122114","1.9677029848098755","1.9677029848098755","1.9677029848098755"
"24424","122119","122119","122119","2.244431257247925","2.244431257247925","2.244431257247925"
"24435","122174","122174","122174","2.1066603660583496","2.1066603660583496","2.1066603660583496"
"24450","122249","122249","122249","2.0841312408447266","2.0841312408447266","2.0841312408447266"
"24475","122374","122374","122374","1.7286288738250732","1.7286288738250732","1.7286288738250732"
"24479","122394","122394","122394","2.360297918319702","2.360297918319702","2.360297918319702"
"24489","122444","122444","122444","2.324094772338867","2.324094772338867","2.324094772338867"
"24496","122479","122479","122479","1.9604333639144897","1.9604333639144897","1.9604333639144897"
"24500","122499","122499","122499","2.2083256244659424","2.2083256244659424","2.2083256244659424"
"24525","122624","122624","122624","2.5530362129211426","2.5530362129211426","2.5530362129211426"
"24539","122694","122694","122694","1.9444483518600464","1.9444483518600464","1.9444483518600464"
"24540","122699","122699","122699","2.241004467010498","2.241004467010498","2.241004467010498"
"24544","122719","122719","122719","3.117551565170288","3.117551565170288","3.117551565170288"
"24569","122844","122844","122844","1.855591058731079","1.855591058731079","1.855591058731079"
"24578","122889","122889","122889","2.185361862182617","2.185361862182617","2.185361862182617"
"24586","122929","122929","122929","2.043956995010376","2.043956995010376","2.043956995010376"
"24589","122944","122944","122944","2.338620901107788","2.338620901107788","2.338620901107788"
"24594","122969","122969","122969","2.17315673828125","2.17315673828125","2.17315673828125"
"24596","122979","122979","122979","2.0861082077026367","2.0861082077026367","2.0861082077026367"
"24619","123094","123094","123094","2.59892201423645","2.59892201423645","2.59892201423645"
"24627","123134","123134","123134","2.8361656665802","2.8361656665802","2.8361656665802"
"24628","123139","123139","123139","2.2168447971343994","2.2168447971343994","2.2168447971343994"
"24636","123179","123179","123179","2.6755452156066895","2.6755452156066895","2.6755452156066895"
"24704","123519","123519","123519","1.966799020767212","1.966799020767212","1.966799020767212"
"24716","123579","123579","123579","2.1143250465393066","2.1143250465393066","2.1143250465393066"
"24718","123589","123589","123589","2.4932522773742676","2.4932522773742676","2.4932522773742676"
"24723","123614","123614","123614","2.5152995586395264","2.5152995586395264","2.5152995586395264"
"24742","123709","123709","123709","1.7970842123031616","1.7970842123031616","1.7970842123031616"
"24750","123749","123749","123749","2.7606656551361084","2.7606656551361084","2.7606656551361084"
"24763","123814","123814","123814","2.937586545944214","2.937586545944214","2.937586545944214"
"24766","123829","123829","123829","2.130669116973877","2.130669116973877","2.130669116973877"
"24778","123889","123889","123889","2.3174631595611572","2.3174631595611572","2.3174631595611572"
"24783","123914","123914","123914","2.311915397644043","2.311915397644043","2.311915397644043"
"24828","124139","124139","124139","2.6014459133148193","2.6014459133148193","2.6014459133148193"
"24839","124194","124194","124194","2.729336738586426","2.729336738586426","2.729336738586426"
"24866","124329","124329","124329","1.426434874534607","1.426434874534607","1.426434874534607"
"24942","124709","124709","124709","2.561873197555542","2.561873197555542","2.561873197555542"
"24946","124729","124729","124729","3.2152373790740967","3.2152373790740967","3.2152373790740967"
"24950","124749","124749","124749","2.221717357635498","2.221717357635498","2.221717357635498"
"24959","124794","124794","124794","1.9975950717926025","1.9975950717926025","1.9975950717926025"
"24988","124939","124939","124939","2.2902917861938477","2.2902917861938477","2.2902917861938477"
"24989","124944","124944","124944","2.9163405895233154","2.9163405895233154","2.9163405895233154"
"25003","125014","125014","125014","2.137892723083496","2.137892723083496","2.137892723083496"
"25008","125039","125039","125039","2.2801759243011475","2.2801759243011475","2.2801759243011475"
